areaCode,areaName,areaType,date,newPeopleVaccinatedSecondDoseByVaccinationDate
E12000005,West Midlands,region,2022-01-05,2743
E12000005,West Midlands,region,2022-01-04,2974
E12000005,West Midlands,region,2022-01-03,2098
E12000005,West Midlands,region,2022-01-02,1862
E12000005,West Midlands,region,2022-01-01,183
E12000005,West Midlands,region,2021-12-31,1658
E12000005,West Midlands,region,2021-12-30,3808
E12000005,West Midlands,region,2021-12-29,3819
E12000005,West Midlands,region,2021-12-28,2314
E12000005,West Midlands,region,2021-12-27,1749
E12000005,West Midlands,region,2021-12-26,113
E12000005,West Midlands,region,2021-12-25,38
E12000005,West Midlands,region,2021-12-24,1103
E12000005,West Midlands,region,2021-12-23,3588
E12000005,West Midlands,region,2021-12-22,4524
E12000005,West Midlands,region,2021-12-21,4856
E12000005,West Midlands,region,2021-12-20,4546
E12000005,West Midlands,region,2021-12-19,3563
E12000005,West Midlands,region,2021-12-18,4563
E12000005,West Midlands,region,2021-12-17,4276
E12000005,West Midlands,region,2021-12-16,4219
E12000005,West Midlands,region,2021-12-15,3607
E12000005,West Midlands,region,2021-12-14,3488
E12000005,West Midlands,region,2021-12-13,2725
E12000005,West Midlands,region,2021-12-12,2727
E12000005,West Midlands,region,2021-12-11,4090
E12000005,West Midlands,region,2021-12-10,3252
E12000005,West Midlands,region,2021-12-09,3449
E12000005,West Midlands,region,2021-12-08,2656
E12000005,West Midlands,region,2021-12-07,2503
E12000005,West Midlands,region,2021-12-06,2401
E12000005,West Midlands,region,2021-12-05,2137
E12000005,West Midlands,region,2021-12-04,3867
E12000005,West Midlands,region,2021-12-03,2943
E12000005,West Midlands,region,2021-12-02,3239
E12000005,West Midlands,region,2021-12-01,3191
E12000005,West Midlands,region,2021-11-30,3123
E12000005,West Midlands,region,2021-11-29,2600
E12000005,West Midlands,region,2021-11-28,2324
E12000005,West Midlands,region,2021-11-27,3517
E12000005,West Midlands,region,2021-11-26,2531
E12000005,West Midlands,region,2021-11-25,2467
E12000005,West Midlands,region,2021-11-24,2231
E12000005,West Midlands,region,2021-11-23,1920
E12000005,West Midlands,region,2021-11-22,1725
E12000005,West Midlands,region,2021-11-21,1211
E12000005,West Midlands,region,2021-11-20,2553
E12000005,West Midlands,region,2021-11-19,1807
E12000005,West Midlands,region,2021-11-18,2062
E12000005,West Midlands,region,2021-11-17,2070
E12000005,West Midlands,region,2021-11-16,1874
E12000005,West Midlands,region,2021-11-15,1626
E12000005,West Midlands,region,2021-11-14,1154
E12000005,West Midlands,region,2021-11-13,2800
E12000005,West Midlands,region,2021-11-12,1976
E12000005,West Midlands,region,2021-11-11,2403
E12000005,West Midlands,region,2021-11-10,2089
E12000005,West Midlands,region,2021-11-09,1912
E12000005,West Midlands,region,2021-11-08,1808
E12000005,West Midlands,region,2021-11-07,1250
E12000005,West Midlands,region,2021-11-06,2806
E12000005,West Midlands,region,2021-11-05,1927
E12000005,West Midlands,region,2021-11-04,1775
E12000005,West Midlands,region,2021-11-03,1789
E12000005,West Midlands,region,2021-11-02,1625
E12000005,West Midlands,region,2021-11-01,1583
E12000005,West Midlands,region,2021-10-31,1445
E12000005,West Midlands,region,2021-10-30,2622
E12000005,West Midlands,region,2021-10-29,2110
E12000005,West Midlands,region,2021-10-28,2075
E12000005,West Midlands,region,2021-10-27,1897
E12000005,West Midlands,region,2021-10-26,1949
E12000005,West Midlands,region,2021-10-25,1885
E12000005,West Midlands,region,2021-10-24,1465
E12000005,West Midlands,region,2021-10-23,3368
E12000005,West Midlands,region,2021-10-22,2419
E12000005,West Midlands,region,2021-10-21,2205
E12000005,West Midlands,region,2021-10-20,2023
E12000005,West Midlands,region,2021-10-19,1967
E12000005,West Midlands,region,2021-10-18,1723
E12000005,West Midlands,region,2021-10-17,1659
E12000005,West Midlands,region,2021-10-16,3751
E12000005,West Midlands,region,2021-10-15,2639
E12000005,West Midlands,region,2021-10-14,2481
E12000005,West Midlands,region,2021-10-13,1995
E12000005,West Midlands,region,2021-10-12,2301
E12000005,West Midlands,region,2021-10-11,2068
E12000005,West Midlands,region,2021-10-10,1939
E12000005,West Midlands,region,2021-10-09,4121
E12000005,West Midlands,region,2021-10-08,2838
E12000005,West Midlands,region,2021-10-07,2599
E12000005,West Midlands,region,2021-10-06,2344
E12000005,West Midlands,region,2021-10-05,2625
E12000005,West Midlands,region,2021-10-04,2333
E12000005,West Midlands,region,2021-10-03,1902
E12000005,West Midlands,region,2021-10-02,3209
E12000005,West Midlands,region,2021-10-01,2816
E12000005,West Midlands,region,2021-09-30,2899
E12000005,West Midlands,region,2021-09-29,2799
E12000005,West Midlands,region,2021-09-28,3025
E12000005,West Midlands,region,2021-09-27,2501
E12000005,West Midlands,region,2021-09-26,2015
E12000005,West Midlands,region,2021-09-25,4564
E12000005,West Midlands,region,2021-09-24,3804
E12000005,West Midlands,region,2021-09-23,3772
E12000005,West Midlands,region,2021-09-22,3989
E12000005,West Midlands,region,2021-09-21,4205
E12000005,West Midlands,region,2021-09-20,3724
E12000005,West Midlands,region,2021-09-19,3623
E12000005,West Midlands,region,2021-09-18,7771
E12000005,West Midlands,region,2021-09-17,5752
E12000005,West Midlands,region,2021-09-16,5987
E12000005,West Midlands,region,2021-09-15,5129
E12000005,West Midlands,region,2021-09-14,5643
E12000005,West Midlands,region,2021-09-13,5105
E12000005,West Midlands,region,2021-09-12,4460
E12000005,West Midlands,region,2021-09-11,9179
E12000005,West Midlands,region,2021-09-10,6902
E12000005,West Midlands,region,2021-09-09,8685
E12000005,West Midlands,region,2021-09-08,6316
E12000005,West Midlands,region,2021-09-07,6924
E12000005,West Midlands,region,2021-09-06,6350
E12000005,West Midlands,region,2021-09-05,6237
E12000005,West Midlands,region,2021-09-04,12900
E12000005,West Midlands,region,2021-09-03,9166
E12000005,West Midlands,region,2021-09-02,10793
E12000005,West Midlands,region,2021-09-01,10021
E12000005,West Midlands,region,2021-08-31,9868
E12000005,West Midlands,region,2021-08-30,4785
E12000005,West Midlands,region,2021-08-29,6949
E12000005,West Midlands,region,2021-08-28,12976
E12000005,West Midlands,region,2021-08-27,11640
E12000005,West Midlands,region,2021-08-26,13175
E12000005,West Midlands,region,2021-08-25,11941
E12000005,West Midlands,region,2021-08-24,11486
E12000005,West Midlands,region,2021-08-23,10945
E12000005,West Midlands,region,2021-08-22,8989
E12000005,West Midlands,region,2021-08-21,18168
E12000005,West Midlands,region,2021-08-20,14407
E12000005,West Midlands,region,2021-08-19,15870
E12000005,West Midlands,region,2021-08-18,13582
E12000005,West Midlands,region,2021-08-17,11214
E12000005,West Midlands,region,2021-08-16,11429
E12000005,West Midlands,region,2021-08-15,9213
E12000005,West Midlands,region,2021-08-14,15016
E12000005,West Midlands,region,2021-08-13,12799
E12000005,West Midlands,region,2021-08-12,17628
E12000005,West Midlands,region,2021-08-11,14881
E12000005,West Midlands,region,2021-08-10,11125
E12000005,West Midlands,region,2021-08-09,9911
E12000005,West Midlands,region,2021-08-08,7375
E12000005,West Midlands,region,2021-08-07,16511
E12000005,West Midlands,region,2021-08-06,13652
E12000005,West Midlands,region,2021-08-05,13240
E12000005,West Midlands,region,2021-08-04,12753
E12000005,West Midlands,region,2021-08-03,8873
E12000005,West Midlands,region,2021-08-02,6869
E12000005,West Midlands,region,2021-08-01,6995
E12000005,West Midlands,region,2021-07-31,15970
E12000005,West Midlands,region,2021-07-30,12318
E12000005,West Midlands,region,2021-07-29,11905
E12000005,West Midlands,region,2021-07-28,12041
E12000005,West Midlands,region,2021-07-27,9099
E12000005,West Midlands,region,2021-07-26,9161
E12000005,West Midlands,region,2021-07-25,9236
E12000005,West Midlands,region,2021-07-24,18111
E12000005,West Midlands,region,2021-07-23,13970
E12000005,West Midlands,region,2021-07-22,14165
E12000005,West Midlands,region,2021-07-21,13390
E12000005,West Midlands,region,2021-07-20,9913
E12000005,West Midlands,region,2021-07-19,10756
E12000005,West Midlands,region,2021-07-18,8209
E12000005,West Midlands,region,2021-07-17,19891
E12000005,West Midlands,region,2021-07-16,13846
E12000005,West Midlands,region,2021-07-15,18425
E12000005,West Midlands,region,2021-07-14,13745
E12000005,West Midlands,region,2021-07-13,8948
E12000005,West Midlands,region,2021-07-12,8290
E12000005,West Midlands,region,2021-07-11,6956
E12000005,West Midlands,region,2021-07-10,15838
E12000005,West Midlands,region,2021-07-09,11670
E12000005,West Midlands,region,2021-07-08,11084
E12000005,West Midlands,region,2021-07-07,11141
E12000005,West Midlands,region,2021-07-06,9064
E12000005,West Midlands,region,2021-07-05,10190
E12000005,West Midlands,region,2021-07-04,6929
E12000005,West Midlands,region,2021-07-03,14837
E12000005,West Midlands,region,2021-07-02,9670
E12000005,West Midlands,region,2021-07-01,11884
E12000005,West Midlands,region,2021-06-30,9278
E12000005,West Midlands,region,2021-06-29,10700
E12000005,West Midlands,region,2021-06-28,9113
E12000005,West Midlands,region,2021-06-27,10368
E12000005,West Midlands,region,2021-06-26,15728
E12000005,West Midlands,region,2021-06-25,9325
E12000005,West Midlands,region,2021-06-24,14194
E12000005,West Midlands,region,2021-06-23,9299
E12000005,West Midlands,region,2021-06-22,8640
E12000005,West Midlands,region,2021-06-21,7642
E12000005,West Midlands,region,2021-06-20,5843
E12000005,West Midlands,region,2021-06-19,18379
E12000005,West Midlands,region,2021-06-18,13080
E12000005,West Midlands,region,2021-06-17,13822
E12000005,West Midlands,region,2021-06-16,15926
E12000005,West Midlands,region,2021-06-15,15801
E12000005,West Midlands,region,2021-06-14,14396
E12000005,West Midlands,region,2021-06-13,16428
E12000005,West Midlands,region,2021-06-12,31401
E12000005,West Midlands,region,2021-06-11,24756
E12000005,West Midlands,region,2021-06-10,24138
E12000005,West Midlands,region,2021-06-09,21078
E12000005,West Midlands,region,2021-06-08,22832
E12000005,West Midlands,region,2021-06-07,24665
E12000005,West Midlands,region,2021-06-06,21022
E12000005,West Midlands,region,2021-06-05,46131
E12000005,West Midlands,region,2021-06-04,30674
E12000005,West Midlands,region,2021-06-03,28456
E12000005,West Midlands,region,2021-06-02,29571
E12000005,West Midlands,region,2021-06-01,27436
E12000005,West Midlands,region,2021-05-31,15794
E12000005,West Midlands,region,2021-05-30,17414
E12000005,West Midlands,region,2021-05-29,37087
E12000005,West Midlands,region,2021-05-28,40807
E12000005,West Midlands,region,2021-05-27,42644
E12000005,West Midlands,region,2021-05-26,41390
E12000005,West Midlands,region,2021-05-25,37893
E12000005,West Midlands,region,2021-05-24,33886
E12000005,West Midlands,region,2021-05-23,26868
E12000005,West Midlands,region,2021-05-22,60232
E12000005,West Midlands,region,2021-05-21,41548
E12000005,West Midlands,region,2021-05-20,43777
E12000005,West Midlands,region,2021-05-19,34437
E12000005,West Midlands,region,2021-05-18,30249
E12000005,West Midlands,region,2021-05-17,22722
E12000005,West Midlands,region,2021-05-16,15371
E12000005,West Midlands,region,2021-05-15,32048
E12000005,West Midlands,region,2021-05-14,39732
E12000005,West Midlands,region,2021-05-13,48156
E12000005,West Midlands,region,2021-05-12,49968
E12000005,West Midlands,region,2021-05-11,32653
E12000005,West Midlands,region,2021-05-10,18461
E12000005,West Midlands,region,2021-05-09,14692
E12000005,West Midlands,region,2021-05-08,41831
E12000005,West Midlands,region,2021-05-07,44978
E12000005,West Midlands,region,2021-05-06,48704
E12000005,West Midlands,region,2021-05-05,39111
E12000005,West Midlands,region,2021-05-04,21550
E12000005,West Midlands,region,2021-05-03,11691
E12000005,West Midlands,region,2021-05-02,16089
E12000005,West Midlands,region,2021-05-01,36953
E12000005,West Midlands,region,2021-04-30,37922
E12000005,West Midlands,region,2021-04-29,44410
E12000005,West Midlands,region,2021-04-28,41114
E12000005,West Midlands,region,2021-04-27,30821
E12000005,West Midlands,region,2021-04-26,29207
E12000005,West Midlands,region,2021-04-25,24465
E12000005,West Midlands,region,2021-04-24,51275
E12000005,West Midlands,region,2021-04-23,42135
E12000005,West Midlands,region,2021-04-22,39093
E12000005,West Midlands,region,2021-04-21,31659
E12000005,West Midlands,region,2021-04-20,28698
E12000005,West Midlands,region,2021-04-19,19379
E12000005,West Midlands,region,2021-04-18,21233
E12000005,West Midlands,region,2021-04-17,39640
E12000005,West Midlands,region,2021-04-16,47156
E12000005,West Midlands,region,2021-04-15,40618
E12000005,West Midlands,region,2021-04-14,29793
E12000005,West Midlands,region,2021-04-13,24940
E12000005,West Midlands,region,2021-04-12,19766
E12000005,West Midlands,region,2021-04-11,15349
E12000005,West Midlands,region,2021-04-10,44186
E12000005,West Midlands,region,2021-04-09,38573
E12000005,West Midlands,region,2021-04-08,34431
E12000005,West Midlands,region,2021-04-07,33402
E12000005,West Midlands,region,2021-04-06,16871
E12000005,West Midlands,region,2021-04-05,6249
E12000005,West Midlands,region,2021-04-04,5533
E12000005,West Midlands,region,2021-04-03,13000
E12000005,West Midlands,region,2021-04-02,19815
E12000005,West Midlands,region,2021-04-01,43763
E12000005,West Midlands,region,2021-03-31,41334
E12000005,West Midlands,region,2021-03-30,23752
E12000005,West Midlands,region,2021-03-29,11448
E12000005,West Midlands,region,2021-03-28,9829
E12000005,West Midlands,region,2021-03-27,29875
E12000005,West Midlands,region,2021-03-26,27223
E12000005,West Midlands,region,2021-03-25,23570
E12000005,West Midlands,region,2021-03-24,22429
E12000005,West Midlands,region,2021-03-23,10619
E12000005,West Midlands,region,2021-03-22,4732
E12000005,West Midlands,region,2021-03-21,2719
E12000005,West Midlands,region,2021-03-20,10080
E12000005,West Midlands,region,2021-03-19,11597
E12000005,West Midlands,region,2021-03-18,9546
E12000005,West Midlands,region,2021-03-17,9522
E12000005,West Midlands,region,2021-03-16,4556
E12000005,West Midlands,region,2021-03-15,1925
E12000005,West Midlands,region,2021-03-14,974
E12000005,West Midlands,region,2021-03-13,3704
E12000005,West Midlands,region,2021-03-12,4962
E12000005,West Midlands,region,2021-03-11,4328
E12000005,West Midlands,region,2021-03-10,5884
E12000005,West Midlands,region,2021-03-09,5029
E12000005,West Midlands,region,2021-03-08,1346
E12000005,West Midlands,region,2021-03-07,721
E12000005,West Midlands,region,2021-03-06,4092
E12000005,West Midlands,region,2021-03-05,5206
E12000005,West Midlands,region,2021-03-04,6863
E12000005,West Midlands,region,2021-03-03,7707
E12000005,West Midlands,region,2021-03-02,3718
E12000005,West Midlands,region,2021-03-01,916
E12000005,West Midlands,region,2021-02-28,951
E12000005,West Midlands,region,2021-02-27,1831
E12000005,West Midlands,region,2021-02-26,1811
E12000005,West Midlands,region,2021-02-25,1853
E12000005,West Midlands,region,2021-02-24,1452
E12000005,West Midlands,region,2021-02-23,1028
E12000005,West Midlands,region,2021-02-22,140
E12000005,West Midlands,region,2021-02-21,679
E12000005,West Midlands,region,2021-02-20,468
E12000005,West Midlands,region,2021-02-19,595
E12000005,West Midlands,region,2021-02-18,403
E12000005,West Midlands,region,2021-02-17,236
E12000005,West Midlands,region,2021-02-16,144
E12000005,West Midlands,region,2021-02-15,41
E12000005,West Midlands,region,2021-02-14,43
E12000005,West Midlands,region,2021-02-13,111
E12000005,West Midlands,region,2021-02-12,258
E12000005,West Midlands,region,2021-02-11,179
E12000005,West Midlands,region,2021-02-10,222
E12000005,West Midlands,region,2021-02-09,91
E12000005,West Midlands,region,2021-02-08,39
E12000005,West Midlands,region,2021-02-07,10
E12000005,West Midlands,region,2021-02-06,43
E12000005,West Midlands,region,2021-02-05,94
E12000005,West Midlands,region,2021-02-04,258
E12000005,West Midlands,region,2021-02-03,153
E12000005,West Midlands,region,2021-02-02,57
E12000005,West Midlands,region,2021-02-01,51
E12000005,West Midlands,region,2021-01-31,200
E12000005,West Midlands,region,2021-01-30,239
E12000005,West Midlands,region,2021-01-29,210
E12000005,West Midlands,region,2021-01-28,66
E12000005,West Midlands,region,2021-01-27,41
E12000005,West Midlands,region,2021-01-26,29
E12000005,West Midlands,region,2021-01-25,32
E12000005,West Midlands,region,2021-01-24,17
E12000005,West Midlands,region,2021-01-23,34
E12000005,West Midlands,region,2021-01-22,104
E12000005,West Midlands,region,2021-01-21,44
E12000005,West Midlands,region,2021-01-20,56
E12000005,West Midlands,region,2021-01-19,75
E12000005,West Midlands,region,2021-01-18,44
E12000005,West Midlands,region,2021-01-17,71
E12000005,West Midlands,region,2021-01-16,58
E12000005,West Midlands,region,2021-01-15,96
E12000005,West Midlands,region,2021-01-14,113
E12000005,West Midlands,region,2021-01-13,166
E12000005,West Midlands,region,2021-01-12,132
E12000005,West Midlands,region,2021-01-11,753
E12000005,West Midlands,region,2021-01-10,5206
E12000005,West Midlands,region,2021-01-09,7813
E12000005,West Midlands,region,2021-01-08,6232
E12000005,West Midlands,region,2021-01-07,7691
E12000005,West Midlands,region,2021-01-06,7743
E12000005,West Midlands,region,2021-01-05,3705
E12000005,West Midlands,region,2021-01-04,946
E12000005,West Midlands,region,2021-01-03,504
E12000005,West Midlands,region,2021-01-02,542
E12000005,West Midlands,region,2021-01-01,170
E12000005,West Midlands,region,2020-12-31,569
E12000005,West Midlands,region,2020-12-30,357
E12000005,West Midlands,region,2020-12-29,60
E12000005,West Midlands,region,2020-12-28,0
E12000005,West Midlands,region,2020-12-27,0
E12000005,West Midlands,region,2020-12-26,0
E12000005,West Midlands,region,2020-12-25,0
E12000005,West Midlands,region,2020-12-24,0
E12000005,West Midlands,region,2020-12-23,8
E12000005,West Midlands,region,2020-12-22,0
E12000005,West Midlands,region,2020-12-21,1
E12000005,West Midlands,region,2020-12-20,0
E12000005,West Midlands,region,2020-12-19,1
E12000005,West Midlands,region,2020-12-18,8
E12000005,West Midlands,region,2020-12-17,7
E12000005,West Midlands,region,2020-12-16,14
E12000005,West Midlands,region,2020-12-15,3
E12000005,West Midlands,region,2020-12-14,7
E12000005,West Midlands,region,2020-12-13,0
E12000005,West Midlands,region,2020-12-12,0
E12000005,West Midlands,region,2020-12-11,6
E12000005,West Midlands,region,2020-12-10,7
E12000005,West Midlands,region,2020-12-09,15
E12000005,West Midlands,region,2020-12-08,17
E12000006,East of England,region,2022-04-26,528
E12000006,East of England,region,2022-04-25,654
E12000006,East of England,region,2022-04-24,1111
E12000006,East of England,region,2022-04-23,1770
E12000006,East of England,region,2022-04-22,961
E12000006,East of England,region,2022-04-21,709
E12000006,East of England,region,2022-04-20,701
E12000006,East of England,region,2022-04-19,881
E12000006,East of England,region,2022-04-18,377
E12000006,East of England,region,2022-04-17,422
E12000006,East of England,region,2022-04-16,1563
E12000006,East of England,region,2022-04-15,457
E12000006,East of England,region,2022-04-14,1221
E12000006,East of England,region,2022-04-13,1068
E12000006,East of England,region,2022-04-12,938
E12000006,East of England,region,2022-04-11,1041
E12000006,East of England,region,2022-04-10,1057
E12000006,East of England,region,2022-04-09,1429
E12000006,East of England,region,2022-04-08,1066
E12000006,East of England,region,2022-04-07,885
E12000006,East of England,region,2022-04-06,813
E12000006,East of England,region,2022-04-05,896
E12000006,East of England,region,2022-04-04,1052
E12000006,East of England,region,2022-04-03,1179
E12000006,East of England,region,2022-04-02,1650
E12000006,East of England,region,2022-04-01,941
E12000006,East of England,region,2022-03-31,833
E12000006,East of England,region,2022-03-30,696
E12000006,East of England,region,2022-03-29,752
E12000006,East of England,region,2022-03-28,714
E12000006,East of England,region,2022-03-27,939
E12000006,East of England,region,2022-03-26,1794
E12000006,East of England,region,2022-03-25,1083
E12000006,East of England,region,2022-03-24,797
E12000006,East of England,region,2022-03-23,861
E12000006,East of England,region,2022-03-22,881
E12000006,East of England,region,2022-03-21,907
E12000006,East of England,region,2022-03-20,1147
E12000006,East of England,region,2022-03-19,1719
E12000006,East of England,region,2022-03-18,1216
E12000006,East of England,region,2022-03-17,1206
E12000006,East of England,region,2022-03-16,1018
E12000006,East of England,region,2022-03-15,1057
E12000006,East of England,region,2022-03-14,937
E12000006,East of England,region,2022-03-13,1343
E12000006,East of England,region,2022-03-12,1819
E12000006,East of England,region,2022-03-11,1260
E12000006,East of England,region,2022-03-10,981
E12000006,East of England,region,2022-03-09,1078
E12000006,East of England,region,2022-03-08,1007
E12000006,East of England,region,2022-03-07,909
E12000006,East of England,region,2022-03-06,1029
E12000006,East of England,region,2022-03-05,1686
E12000006,East of England,region,2022-03-04,1262
E12000006,East of England,region,2022-03-03,1300
E12000006,East of England,region,2022-03-02,1020
E12000006,East of England,region,2022-03-01,829
E12000006,East of England,region,2022-02-28,933
E12000006,East of England,region,2022-02-27,1051
E12000006,East of England,region,2022-02-26,1802
E12000006,East of England,region,2022-02-25,1224
E12000006,East of England,region,2022-02-24,1292
E12000006,East of England,region,2022-02-23,1227
E12000006,East of England,region,2022-02-22,1241
E12000006,East of England,region,2022-02-21,1197
E12000006,East of England,region,2022-02-20,957
E12000006,East of England,region,2022-02-19,1459
E12000006,East of England,region,2022-02-18,932
E12000006,East of England,region,2022-02-17,1431
E12000006,East of England,region,2022-02-16,1784
E12000006,East of England,region,2022-02-15,1523
E12000006,East of England,region,2022-02-14,1242
E12000006,East of England,region,2022-02-13,1453
E12000006,East of England,region,2022-02-12,2095
E12000006,East of England,region,2022-02-11,3041
E12000006,East of England,region,2022-02-10,3165
E12000006,East of England,region,2022-02-09,2789
E12000006,East of England,region,2022-02-08,2934
E12000006,East of England,region,2022-02-07,2654
E12000006,East of England,region,2022-02-06,1535
E12000006,East of England,region,2022-02-05,2341
E12000006,East of England,region,2022-02-04,2656
E12000006,East of England,region,2022-02-03,2902
E12000006,East of England,region,2022-02-02,2518
E12000006,East of England,region,2022-02-01,3452
E12000006,East of England,region,2022-01-31,2631
E12000006,East of England,region,2022-01-30,3165
E12000006,East of England,region,2022-01-29,3833
E12000006,East of England,region,2022-01-28,3446
E12000006,East of England,region,2022-01-27,3316
E12000006,East of England,region,2022-01-26,3016
E12000006,East of England,region,2022-01-25,2965
E12000006,East of England,region,2022-01-24,3340
E12000006,East of England,region,2022-01-23,2875
E12000006,East of England,region,2022-01-22,4714
E12000006,East of England,region,2022-01-21,2663
E12000006,East of England,region,2022-01-20,2331
E12000006,East of England,region,2022-01-19,2859
E12000006,East of England,region,2022-01-18,2602
E12000006,East of England,region,2022-01-17,2119
E12000006,East of England,region,2022-01-16,3527
E12000006,East of England,region,2022-01-15,4623
E12000006,East of England,region,2022-01-14,2501
E12000006,East of England,region,2022-01-13,2927
E12000006,East of England,region,2022-01-12,2351
E12000006,East of England,region,2022-01-11,2723
E12000006,East of England,region,2022-01-10,2135
E12000006,East of England,region,2022-01-09,4114
E12000006,East of England,region,2022-01-08,5041
E12000006,East of England,region,2022-01-07,3043
E12000006,East of England,region,2022-01-06,2990
E12000006,East of England,region,2022-01-05,3221
E12000006,East of England,region,2022-01-04,4691
E12000006,East of England,region,2022-01-03,3136
E12000006,East of England,region,2022-01-02,1671
E12000006,East of England,region,2022-01-01,247
E12000006,East of England,region,2021-12-31,2431
E12000006,East of England,region,2021-12-30,6063
E12000006,East of England,region,2021-12-29,5211
E12000006,East of England,region,2021-12-28,3385
E12000006,East of England,region,2021-12-27,1755
E12000006,East of England,region,2021-12-26,76
E12000006,East of England,region,2021-12-25,20
E12000006,East of England,region,2021-12-24,1472
E12000006,East of England,region,2021-12-23,4467
E12000006,East of England,region,2021-12-22,5178
E12000006,East of England,region,2021-12-21,6044
E12000006,East of England,region,2021-12-20,4701
E12000006,East of England,region,2021-12-19,4067
E12000006,East of England,region,2021-12-18,4426
E12000006,East of England,region,2021-12-17,3724
E12000006,East of England,region,2021-12-16,4220
E12000006,East of England,region,2021-12-15,3692
E12000006,East of England,region,2021-12-14,3799
E12000006,East of England,region,2021-12-13,2913
E12000006,East of England,region,2021-12-12,2553
E12000006,East of England,region,2021-12-11,3706
E12000006,East of England,region,2021-12-10,2980
E12000006,East of England,region,2021-12-09,3499
E12000006,East of England,region,2021-12-08,2619
E12000006,East of England,region,2021-12-07,2629
E12000006,East of England,region,2021-12-06,2380
E12000006,East of England,region,2021-12-05,2405
E12000006,East of England,region,2021-12-04,3798
E12000006,East of England,region,2021-12-03,2842
E12000006,East of England,region,2021-12-02,3008
E12000006,East of England,region,2021-12-01,3017
E12000006,East of England,region,2021-11-30,3327
E12000006,East of England,region,2021-11-29,2622
E12000006,East of England,region,2021-11-28,3590
E12000006,East of England,region,2021-11-27,3631
E12000006,East of England,region,2021-11-26,2669
E12000006,East of England,region,2021-11-25,2295
E12000006,East of England,region,2021-11-24,1997
E12000006,East of England,region,2021-11-23,2039
E12000006,East of England,region,2021-11-22,1476
E12000006,East of England,region,2021-11-21,1506
E12000006,East of England,region,2021-11-20,2159
E12000006,East of England,region,2021-11-19,1749
E12000006,East of England,region,2021-11-18,1673
E12000006,East of England,region,2021-11-17,1752
E12000006,East of England,region,2021-11-16,1678
E12000006,East of England,region,2021-11-15,1417
E12000006,East of England,region,2021-11-14,1680
E12000006,East of England,region,2021-11-13,2241
E12000006,East of England,region,2021-11-12,1769
E12000006,East of England,region,2021-11-11,1840
E12000006,East of England,region,2021-11-10,1953
E12000006,East of England,region,2021-11-09,1793
E12000006,East of England,region,2021-11-08,1675
E12000006,East of England,region,2021-11-07,1599
E12000006,East of England,region,2021-11-06,2358
E12000006,East of England,region,2021-11-05,1827
E12000006,East of England,region,2021-11-04,1657
E12000006,East of England,region,2021-11-03,1531
E12000006,East of England,region,2021-11-02,1626
E12000006,East of England,region,2021-11-01,1421
E12000006,East of England,region,2021-10-31,1370
E12000006,East of England,region,2021-10-30,2021
E12000006,East of England,region,2021-10-29,1828
E12000006,East of England,region,2021-10-28,1740
E12000006,East of England,region,2021-10-27,2039
E12000006,East of England,region,2021-10-26,2015
E12000006,East of England,region,2021-10-25,1612
E12000006,East of England,region,2021-10-24,1796
E12000006,East of England,region,2021-10-23,2908
E12000006,East of England,region,2021-10-22,2172
E12000006,East of England,region,2021-10-21,2076
E12000006,East of England,region,2021-10-20,2092
E12000006,East of England,region,2021-10-19,2004
E12000006,East of England,region,2021-10-18,1859
E12000006,East of England,region,2021-10-17,1768
E12000006,East of England,region,2021-10-16,3385
E12000006,East of England,region,2021-10-15,2553
E12000006,East of England,region,2021-10-14,2205
E12000006,East of England,region,2021-10-13,2350
E12000006,East of England,region,2021-10-12,2167
E12000006,East of England,region,2021-10-11,2008
E12000006,East of England,region,2021-10-10,2324
E12000006,East of England,region,2021-10-09,3162
E12000006,East of England,region,2021-10-08,2800
E12000006,East of England,region,2021-10-07,2629
E12000006,East of England,region,2021-10-06,2643
E12000006,East of England,region,2021-10-05,2708
E12000006,East of England,region,2021-10-04,2762
E12000006,East of England,region,2021-10-03,2281
E12000006,East of England,region,2021-10-02,3235
E12000006,East of England,region,2021-10-01,2990
E12000006,East of England,region,2021-09-30,3286
E12000006,East of England,region,2021-09-29,3222
E12000006,East of England,region,2021-09-28,3132
E12000006,East of England,region,2021-09-27,2621
E12000006,East of England,region,2021-09-26,2608
E12000006,East of England,region,2021-09-25,4830
E12000006,East of England,region,2021-09-24,4620
E12000006,East of England,region,2021-09-23,5175
E12000006,East of England,region,2021-09-22,5030
E12000006,East of England,region,2021-09-21,4658
E12000006,East of England,region,2021-09-20,4596
E12000006,East of England,region,2021-09-19,3622
E12000006,East of England,region,2021-09-18,5791
E12000006,East of England,region,2021-09-17,6435
E12000006,East of England,region,2021-09-16,6940
E12000006,East of England,region,2021-09-15,6897
E12000006,East of England,region,2021-09-14,7166
E12000006,East of England,region,2021-09-13,5629
E12000006,East of England,region,2021-09-12,5878
E12000006,East of England,region,2021-09-11,9779
E12000006,East of England,region,2021-09-10,10927
E12000006,East of England,region,2021-09-09,9862
E12000006,East of England,region,2021-09-08,8064
E12000006,East of England,region,2021-09-07,8152
E12000006,East of England,region,2021-09-06,6470
E12000006,East of England,region,2021-09-05,6775
E12000006,East of England,region,2021-09-04,12548
E12000006,East of England,region,2021-09-03,12120
E12000006,East of England,region,2021-09-02,11692
E12000006,East of England,region,2021-09-01,11483
